,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
0,4,1,0,80.0,88.0,72.0,72.0,75.0,76.0,37.0,39.0,68.0,79.0,82.0,52.0,463.0,357.0,550.0770000000191,0,1,1,,,,,8,1,1,1,1,2,0
1,4,1,0,24.0,74.0,18.0,70.0,34.0,68.0,88.0,73.0,41.0,85.0,88.0,64.0,288.0,439.0,450.06299999998566,1,1,1,,,,,8,1,2,2,1,2,0
2,4,1,0,78.0,55.0,69.0,79.0,83.0,64.0,20.0,60.0,60.0,24.0,80.0,58.0,428.0,302.0,400.0560000000142,0,1,1,,,,,8,1,3,3,1,2,0
3,4,1,0,87.0,85.0,85.0,84.0,64.0,48.0,71.0,84.0,62.0,64.0,70.0,89.0,453.0,440.0,566.7460000000192,0,1,1,,,,,8,1,4,4,1,2,0
4,4,1,0,54.0,39.0,86.0,74.0,57.0,85.0,70.0,66.0,89.0,48.0,82.0,80.0,395.0,435.0,700.098000000024,1,1,1,,,,,8,1,5,5,1,2,0
5,4,1,0,28.0,89.0,79.0,67.0,30.0,31.0,76.0,21.0,70.0,65.0,87.0,55.0,324.0,374.0,616.9883999999438,1,1,1,,,,,8,1,6,6,1,2,0
6,4,1,0,72.0,86.0,86.0,19.0,81.0,88.0,67.0,29.0,55.0,85.0,69.0,28.0,432.0,333.0,700.0980000000211,0,1,1,,,,,8,1,7,7,1,2,0
7,4,1,0,65.0,83.0,87.0,58.0,84.0,75.0,38.0,50.0,79.0,76.0,47.0,30.0,452.0,320.0,483.4009999999688,0,1,1,,,,,8,1,8,8,1,2,0
8,4,1,0,87.0,48.0,82.0,72.0,65.0,78.0,56.0,56.0,32.0,81.0,89.0,53.0,432.0,367.0,550.0770000000075,0,1,1,,,,,8,1,9,9,1,2,0
9,4,1,0,62.0,82.0,89.0,46.0,37.0,51.0,35.0,45.0,75.0,71.0,82.0,41.0,367.0,349.0,650.0910000000204,1,0,0,,,,,8,1,10,10,1,2,0
10,4,1,0,90.0,68.0,84.0,56.0,51.0,51.0,89.0,60.0,34.0,52.0,62.0,63.0,400.0,360.0,550.0769999999928,0,1,1,,,,,8,1,11,11,1,2,0
11,4,1,0,71.0,88.0,87.0,78.0,48.0,73.0,47.0,84.0,46.0,75.0,18.0,76.0,445.0,346.0,416.7250000000145,0,1,1,,,,,8,1,12,12,1,2,0
12,4,1,0,38.0,50.0,79.0,76.0,47.0,30.0,65.0,83.0,87.0,58.0,84.0,75.0,320.0,452.0,466.73200000001503,1,1,1,,,,,8,1,13,13,1,2,0
13,4,1,0,85.0,61.0,64.0,78.0,67.0,44.0,66.0,67.0,40.0,20.0,88.0,70.0,399.0,351.0,483.40100000001536,1,0,0,,,,,8,1,14,14,1,2,0
14,4,1,0,69.0,75.0,22.0,31.0,19.0,90.0,79.0,68.0,75.0,72.0,86.0,28.0,306.0,408.0,750.1310999999953,1,1,1,,,,,8,1,15,15,1,2,0
15,4,1,0,76.0,65.0,50.0,68.0,62.0,79.0,50.0,76.0,60.0,33.0,42.0,65.0,400.0,326.0,400.056000000014,0,1,1,,,,,8,1,16,16,1,2,0
16,4,1,0,88.0,73.0,41.0,85.0,88.0,64.0,24.0,74.0,18.0,70.0,34.0,68.0,439.0,288.0,433.3940000000089,0,1,1,,,,,8,1,17,17,1,2,0
17,4,1,0,89.0,42.0,88.0,77.0,31.0,79.0,86.0,47.0,83.0,63.0,42.0,66.0,406.0,387.0,450.0630000000119,0,1,1,,,,,8,1,18,18,1,2,0
18,4,1,0,79.0,71.0,66.0,74.0,66.0,50.0,75.0,48.0,77.0,84.0,88.0,87.0,406.0,459.0,466.7320000000151,1,1,1,,,,,8,1,19,19,1,2,0
19,4,1,0,90.0,87.0,34.0,56.0,59.0,40.0,90.0,78.0,90.0,74.0,57.0,81.0,366.0,470.0,550.076999999987,1,1,1,,,,,8,1,20,20,1,2,0
20,4,1,0,70.0,66.0,89.0,48.0,82.0,80.0,54.0,39.0,86.0,74.0,57.0,85.0,435.0,395.0,433.39400000001467,0,1,1,,,,,8,1,21,21,1,2,0
21,4,1,0,56.0,61.0,71.0,73.0,88.0,60.0,87.0,33.0,89.0,23.0,84.0,89.0,409.0,405.0,450.0630000000149,0,1,1,,,,,8,1,22,22,1,2,0
22,4,1,0,27.0,63.0,76.0,84.0,64.0,68.0,42.0,69.0,89.0,58.0,74.0,80.0,382.0,412.0,550.077000000019,0,0,0,,,,,8,1,23,23,1,2,0
23,4,1,0,72.0,38.0,35.0,15.0,79.0,24.0,69.0,76.0,45.0,80.0,72.0,85.0,263.0,427.0,516.7390000000128,1,1,1,,,,,8,1,24,24,1,2,0
24,4,1,0,50.0,49.0,52.0,68.0,28.0,74.0,90.0,86.0,79.0,19.0,60.0,85.0,321.0,419.0,566.7460000000192,1,1,1,,,,,8,1,25,25,1,2,0
25,4,1,0,63.0,86.0,65.0,89.0,54.0,72.0,68.0,60.0,65.0,90.0,24.0,77.0,429.0,384.0,416.7250000000174,0,1,1,,,,,8,1,26,26,1,2,0
26,4,1,0,44.0,73.0,71.0,85.0,59.0,45.0,11.0,26.0,57.0,23.0,69.0,70.0,377.0,256.0,450.0630000000119,0,1,1,,,,,8,1,27,27,1,2,0
27,4,1,0,52.0,85.0,67.0,77.0,47.0,65.0,71.0,67.0,82.0,56.0,62.0,49.0,393.0,387.0,683.4290000000208,0,1,1,,,,,8,1,28,28,1,2,0
28,4,1,0,73.0,88.0,83.0,48.0,81.0,47.0,86.0,80.0,67.0,68.0,52.0,65.0,420.0,418.0,450.0629999998898,0,1,1,,,,,8,1,29,29,1,2,0
29,4,1,0,82.0,74.0,77.0,72.0,84.0,65.0,61.0,52.0,85.0,60.0,18.0,75.0,454.0,351.0,500.06999999995435,0,1,1,,,,,8,1,30,30,1,2,0
30,4,1,0,77.0,85.0,83.0,69.0,77.0,42.0,40.0,37.0,78.0,66.0,79.0,69.0,433.0,369.0,400.0560000000113,0,1,1,,,,,8,1,31,31,1,2,0
31,4,1,0,47.0,83.0,73.0,83.0,52.0,47.0,73.0,78.0,58.0,70.0,77.0,56.0,385.0,412.0,483.40100000001235,1,1,1,,,,,8,1,32,32,1,2,0
32,4,1,0,90.0,78.0,90.0,74.0,57.0,81.0,90.0,87.0,34.0,56.0,59.0,40.0,470.0,366.0,400.05600000001715,0,1,1,,,,,8,1,33,33,1,2,0
33,4,1,0,73.0,78.0,58.0,70.0,77.0,56.0,47.0,83.0,73.0,83.0,52.0,47.0,412.0,385.0,466.7320000000122,0,1,1,,,,,8,1,34,34,1,2,0
34,4,1,0,61.0,52.0,85.0,60.0,18.0,75.0,82.0,74.0,77.0,72.0,84.0,65.0,351.0,454.0,533.4080000000189,1,1,1,,,,,8,1,35,35,1,2,0
35,4,1,0,90.0,86.0,79.0,19.0,60.0,85.0,50.0,49.0,52.0,68.0,28.0,74.0,419.0,321.0,600.0840000000197,0,1,1,,,,,8,1,36,36,1,2,0
36,4,1,0,77.0,62.0,54.0,83.0,63.0,55.0,44.0,75.0,35.0,81.0,24.0,42.0,394.0,301.0,533.6018999999153,0,1,1,,,,,8,1,37,37,1,2,0
37,4,1,0,68.0,60.0,65.0,90.0,24.0,77.0,63.0,86.0,65.0,89.0,54.0,72.0,384.0,429.0,516.7390000000128,1,1,1,,,,,8,1,38,38,1,2,0
38,4,1,0,56.0,56.0,32.0,81.0,89.0,53.0,87.0,48.0,82.0,72.0,65.0,78.0,367.0,432.0,516.7390000000187,1,1,1,,,,,8,1,39,39,1,2,0
39,4,1,0,74.0,77.0,78.0,49.0,87.0,64.0,59.0,71.0,46.0,52.0,79.0,83.0,429.0,390.0,500.0700000000184,0,1,1,,,,,8,1,40,40,1,2,0
40,4,1,0,78.0,85.0,50.0,77.0,63.0,41.0,81.0,20.0,57.0,44.0,65.0,78.0,394.0,345.0,483.40099999989616,0,1,1,,,,,8,1,41,41,1,2,0
41,4,1,0,47.0,86.0,54.0,69.0,74.0,65.0,78.0,59.0,79.0,66.0,43.0,73.0,395.0,398.0,433.39400000001166,0,0,0,,,,,8,1,42,42,1,2,0
42,4,1,0,11.0,26.0,57.0,23.0,69.0,70.0,44.0,73.0,71.0,85.0,59.0,45.0,256.0,377.0,466.7320000000122,1,1,1,,,,,8,1,43,43,1,2,0
43,4,1,0,75.0,85.0,56.0,83.0,37.0,54.0,79.0,82.0,54.0,83.0,41.0,69.0,390.0,408.0,516.7390000000128,1,1,1,,,,,8,1,44,44,1,2,0
44,4,1,0,81.0,20.0,57.0,44.0,65.0,78.0,78.0,85.0,50.0,77.0,63.0,41.0,345.0,394.0,466.732000000018,1,1,1,,,,,8,1,45,45,1,2,0
45,4,1,0,79.0,82.0,54.0,83.0,41.0,69.0,75.0,85.0,56.0,83.0,37.0,54.0,408.0,390.0,800.1120000000279,1,0,0,,,,,8,1,46,46,1,2,0
46,4,1,0,86.0,47.0,83.0,63.0,42.0,66.0,89.0,42.0,88.0,77.0,31.0,79.0,387.0,406.0,1100.1539999999795,1,1,1,,,,,8,1,47,47,1,2,0
47,4,1,0,44.0,75.0,35.0,81.0,24.0,42.0,77.0,62.0,54.0,83.0,63.0,55.0,301.0,394.0,483.40100000001814,1,1,1,,,,,8,1,48,48,1,2,0
