,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
122,3,1,1,65.0,63.0,59.0,87.0,66.0,80.0,11.0,65.0,68.0,40.0,71.0,52.0,420.0,307.0,366.97730000002775,0,1,1,,,,,14,5,123,3,0,1,1
123,3,1,2,61.0,73.0,77.0,57.0,77.0,56.0,82.0,85.0,75.0,61.0,80.0,66.0,401.0,449.0,316.9045000000624,1,1,1,,,,,14,5,124,4,0,1,2
124,3,1,3,57.0,81.0,64.0,15.0,87.0,89.0,77.0,86.0,58.0,89.0,79.0,77.0,393.0,466.0,266.89090000013823,1,1,1,,,,,14,5,125,5,0,1,1
125,3,1,2,52.0,87.0,57.0,70.0,71.0,43.0,90.0,89.0,37.0,88.0,67.0,67.0,380.0,438.0,466.9702000000515,1,1,1,,,,,14,5,126,6,0,1,2
126,3,1,4,62.0,68.0,88.0,68.0,60.0,66.0,90.0,76.0,87.0,50.0,64.0,70.0,412.0,437.0,283.56179999995516,0,0,0,,,,,14,5,127,7,0,1,2
127,3,1,4,71.0,85.0,50.0,90.0,67.0,68.0,82.0,56.0,56.0,34.0,27.0,86.0,431.0,341.0,333.7592000000412,0,1,1,,,,,14,5,128,8,0,1,2
128,3,1,2,45.0,83.0,50.0,57.0,71.0,58.0,72.0,68.0,36.0,88.0,31.0,32.0,364.0,327.0,500.39009999989065,0,1,1,,,,,14,5,129,9,0,1,2
129,3,1,4,90.0,30.0,81.0,54.0,49.0,44.0,57.0,82.0,88.0,83.0,57.0,70.0,348.0,437.0,383.5014000000432,1,1,1,,,,,14,5,130,10,0,1,2
130,3,1,4,72.0,68.0,36.0,88.0,31.0,32.0,45.0,83.0,50.0,57.0,71.0,58.0,327.0,364.0,450.3100999999792,1,1,1,,,,,14,5,131,11,0,1,2
131,3,1,2,90.0,76.0,87.0,50.0,64.0,70.0,62.0,68.0,88.0,68.0,60.0,66.0,437.0,412.0,317.0829000001075,0,1,1,,,,,14,5,132,12,0,1,2
132,3,1,4,90.0,89.0,37.0,88.0,67.0,67.0,52.0,87.0,57.0,70.0,71.0,43.0,438.0,380.0,1301.0510999999708,1,0,0,,,,,14,5,133,13,0,1,2
133,3,1,3,78.0,76.0,59.0,72.0,52.0,57.0,44.0,53.0,49.0,84.0,49.0,36.0,394.0,315.0,433.8307999998097,1,0,0,,,,,14,5,134,14,0,1,1
134,3,1,1,11.0,49.0,47.0,30.0,53.0,22.0,87.0,55.0,69.0,62.0,60.0,80.0,212.0,413.0,367.18950000011836,1,1,1,,,,,14,5,135,15,0,1,1
135,3,1,2,82.0,85.0,62.0,65.0,64.0,89.0,59.0,87.0,90.0,84.0,90.0,66.0,447.0,476.0,667.3590000002878,1,1,1,,,,,14,5,136,16,0,1,2
136,3,1,4,63.0,82.0,61.0,87.0,42.0,53.0,54.0,22.0,77.0,59.0,66.0,49.0,388.0,327.0,433.7466999999015,0,1,1,,,,,14,5,137,17,0,1,2
