,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
148,6,2,5,29,2,6,1,2,149,2,16.0,11.0,64.0,38.0,40.0,29.0,12.0,21.0,50.0,84.0,47.0,69.0,198.0,283.0,316.7109999998938,1,1,,,,
149,6,2,5,30,2,6,1,2,150,2,36.0,34.0,66.0,19.0,47.0,40.0,48.0,52.0,31.0,20.0,13.0,64.0,242.0,228.0,416.72500000011667,1,0,,,,
150,6,2,6,1,2,2,3,1,151,4,63.0,10.0,53.0,29.0,15.0,32.0,28.0,66.0,40.0,37.0,55.0,15.0,202.0,241.0,533.4080000000775,1,1,,,,
151,6,2,6,2,2,2,3,1,152,4,32.0,48.0,42.0,49.0,31.0,68.0,35.0,51.0,36.0,48.0,66.0,13.0,270.0,249.0,316.7110000001033,0,1,,,,
152,6,2,6,3,1,2,3,1,153,3,66.0,52.0,40.0,44.0,70.0,47.0,20.0,16.0,30.0,43.0,55.0,41.0,319.0,205.0,200.0279999999329,0,1,,,,
153,6,2,6,4,1,2,3,1,154,3,63.0,37.0,34.0,11.0,31.0,33.0,17.0,45.0,25.0,14.0,41.0,35.0,209.0,177.0,366.71799999987707,0,1,,,,
154,6,2,6,5,1,2,3,1,155,1,17.0,45.0,25.0,14.0,41.0,35.0,63.0,37.0,34.0,11.0,31.0,33.0,177.0,209.0,616.7530000000493,1,1,,,,
155,6,2,6,6,2,2,3,1,156,4,19.0,15.0,30.0,17.0,79.0,11.0,59.0,11.0,18.0,20.0,47.0,36.0,171.0,191.0,300.04199999989936,1,1,,,,
156,6,2,6,7,1,2,3,1,157,3,49.0,35.0,39.0,13.0,73.0,12.0,39.0,25.0,13.0,58.0,19.0,50.0,221.0,204.0,366.85660000003423,0,1,,,,
157,6,2,6,8,1,2,3,1,158,1,39.0,25.0,13.0,58.0,19.0,50.0,49.0,35.0,39.0,13.0,73.0,12.0,204.0,221.0,400.0560000000989,0,0,,,,
158,6,2,6,9,2,2,3,1,159,2,28.0,66.0,40.0,37.0,55.0,15.0,63.0,10.0,53.0,29.0,15.0,32.0,241.0,202.0,216.69699999992736,0,1,,,,
159,6,2,6,10,1,2,3,1,160,1,34.0,36.0,56.0,21.0,24.0,41.0,36.0,28.0,19.0,41.0,83.0,30.0,212.0,237.0,300.04200000013225,1,1,,,,
160,6,2,6,11,2,2,3,1,161,2,12.0,22.0,64.0,26.0,53.0,68.0,26.0,26.0,68.0,17.0,50.0,28.0,245.0,215.0,366.88999999994417,1,0,,,,
