,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
74,12,2,3,15,1,5,3,2,75,1,13.0,52.0,34.0,24.0,35.0,34.0,22.0,28.0,12.0,65.0,27.0,26.0,143.0,229.0,466.7889999999665,1,1,,,,
75,12,2,3,16,2,5,3,2,76,4,71.0,12.0,30.0,27.0,21.0,58.0,27.0,11.0,21.0,40.0,76.0,33.0,181.0,246.0,450.0198999999905,1,1,,,,
76,12,2,3,17,1,5,3,2,77,1,22.0,47.0,81.0,39.0,27.0,31.0,18.0,21.0,18.0,58.0,18.0,28.0,184.0,224.0,483.42420000016,0,0,,,,
77,12,2,3,18,2,5,3,2,78,4,18.0,41.0,54.0,25.0,15.0,12.0,24.0,11.0,58.0,11.0,34.0,34.0,134.0,203.0,399.9175000001094,1,1,,,,
78,12,2,3,19,1,5,3,2,79,1,10.0,10.0,26.0,22.0,56.0,60.0,34.0,10.0,37.0,10.0,28.0,32.0,191.0,144.0,516.7691999998176,0,1,,,,
79,12,2,3,20,2,5,3,2,80,2,25.0,17.0,20.0,12.0,36.0,17.0,20.0,27.0,48.0,51.0,70.0,67.0,191.0,219.0,299.7150999999256,1,1,,,,
80,12,2,3,21,2,5,3,2,81,2,35.0,26.0,29.0,49.0,68.0,66.0,26.0,29.0,10.0,20.0,15.0,20.0,210.0,183.0,1350.1240000002206,0,1,,,,
81,12,2,3,22,1,5,3,2,82,3,15.0,72.0,41.0,63.0,23.0,25.0,49.0,41.0,55.0,41.0,64.0,30.0,247.0,272.0,333.35360000000804,0,0,,,,
82,12,2,3,23,2,5,3,2,83,2,72.0,26.0,43.0,46.0,48.0,40.0,29.0,69.0,40.0,30.0,47.0,11.0,222.0,279.0,399.9751999998815,1,1,,,,
83,12,2,3,24,2,5,3,2,84,2,74.0,13.0,40.0,10.0,60.0,56.0,19.0,23.0,15.0,53.0,72.0,16.0,171.0,280.0,432.7662999999942,1,1,,,,
84,12,2,3,25,1,5,3,2,85,1,56.0,65.0,32.0,26.0,37.0,35.0,38.0,52.0,31.0,24.0,26.0,38.0,220.0,240.0,483.2842999999062,1,1,,,,
85,12,2,3,26,1,5,3,2,86,1,33.0,16.0,37.0,70.0,74.0,36.0,24.0,27.0,16.0,14.0,39.0,31.0,223.0,194.0,366.8309999999706,0,1,,,,
86,12,2,3,27,2,5,3,2,87,4,21.0,43.0,11.0,32.0,57.0,16.0,28.0,14.0,37.0,14.0,27.0,35.0,154.0,181.0,383.4154999999562,0,0,,,,
87,12,2,3,28,1,5,3,2,88,1,46.0,19.0,30.0,40.0,18.0,15.0,61.0,21.0,54.0,20.0,22.0,18.0,231.0,133.0,449.9587999999407,0,1,,,,
88,12,2,3,29,1,5,3,2,89,3,81.0,61.0,21.0,13.0,15.0,31.0,13.0,15.0,18.0,82.0,68.0,59.0,216.0,261.0,400.17230000018617,1,1,,,,
89,12,2,3,30,1,5,3,2,90,3,25.0,59.0,14.0,15.0,47.0,39.0,25.0,20.0,54.0,59.0,35.0,79.0,200.0,271.0,400.26359999999397,1,1,,,,
90,12,2,4,1,2,3,1,1,91,4,14.0,41.0,49.0,34.0,35.0,64.0,69.0,58.0,25.0,46.0,55.0,55.0,237.0,308.0,449.8948000001721,1,1,,,,
91,12,2,4,2,1,3,1,1,92,1,35.0,23.0,29.0,20.0,26.0,23.0,19.0,30.0,31.0,64.0,21.0,18.0,156.0,183.0,200.08939999996213,1,1,,,,
92,12,2,4,3,2,3,1,1,93,2,32.0,36.0,45.0,25.0,44.0,74.0,17.0,24.0,65.0,14.0,63.0,21.0,256.0,204.0,650.0909999997817,1,0,,,,
93,12,2,4,4,2,3,1,1,94,4,19.0,48.0,24.0,56.0,23.0,38.0,28.0,37.0,24.0,12.0,12.0,12.0,208.0,125.0,200.01429999989918,0,1,,,,
94,12,2,4,5,2,3,1,1,95,4,22.0,36.0,34.0,31.0,45.0,34.0,65.0,59.0,25.0,19.0,27.0,42.0,202.0,237.0,316.63210000002294,1,1,,,,
95,12,2,4,6,1,3,1,1,96,3,54.0,41.0,49.0,17.0,66.0,11.0,31.0,32.0,23.0,14.0,85.0,52.0,238.0,237.0,316.7646000002045,1,0,,,,
96,12,2,4,7,2,3,1,1,97,2,15.0,14.0,23.0,21.0,43.0,38.0,62.0,20.0,35.0,13.0,11.0,22.0,154.0,163.0,316.4602000001352,1,1,,,,
97,12,2,4,8,1,3,1,1,98,3,19.0,30.0,31.0,64.0,21.0,18.0,35.0,23.0,29.0,20.0,26.0,23.0,183.0,156.0,350.13679999988534,0,1,,,,
98,12,2,4,9,2,3,1,1,99,2,29.0,75.0,27.0,40.0,20.0,52.0,54.0,26.0,21.0,48.0,55.0,36.0,243.0,240.0,216.4819999999599,0,1,,,,
99,12,2,4,10,2,3,1,1,100,2,83.0,10.0,34.0,40.0,40.0,13.0,45.0,17.0,45.0,22.0,53.0,61.0,220.0,243.0,433.5681999997934,0,0,,,,
100,12,2,4,11,2,3,1,1,101,4,44.0,48.0,51.0,76.0,14.0,54.0,19.0,54.0,12.0,28.0,49.0,71.0,287.0,233.0,366.6416999999201,0,1,,,,
101,12,2,4,12,1,3,1,1,102,3,32.0,60.0,15.0,27.0,16.0,53.0,37.0,49.0,19.0,16.0,19.0,40.0,203.0,180.0,300.26600000006135,0,1,,,,
102,12,2,4,13,1,3,1,1,103,3,24.0,11.0,10.0,33.0,12.0,14.0,54.0,40.0,26.0,61.0,72.0,45.0,104.0,298.0,216.59920000005516,1,1,,,,
103,12,2,4,14,2,3,1,1,104,4,42.0,39.0,57.0,72.0,34.0,13.0,23.0,44.0,18.0,30.0,15.0,44.0,257.0,174.0,216.64360000011516,0,1,,,,
104,12,2,4,15,2,3,1,1,105,2,10.0,34.0,46.0,22.0,37.0,28.0,24.0,10.0,56.0,43.0,35.0,38.0,177.0,206.0,499.9448000002652,1,1,,,,
105,12,2,4,16,2,3,1,1,106,2,12.0,12.0,36.0,57.0,22.0,44.0,48.0,12.0,53.0,21.0,28.0,24.0,183.0,186.0,349.700800000201,0,0,,,,
106,12,2,4,17,1,3,1,1,107,1,25.0,42.0,31.0,68.0,10.0,48.0,31.0,24.0,33.0,19.0,29.0,27.0,224.0,163.0,216.74679999994115,0,1,,,,
107,12,2,4,18,1,3,1,1,108,1,54.0,40.0,26.0,61.0,72.0,45.0,24.0,11.0,10.0,33.0,12.0,14.0,298.0,104.0,333.2111000001198,0,1,,,,
108,12,2,4,19,2,3,1,1,109,4,22.0,60.0,56.0,20.0,55.0,10.0,65.0,43.0,53.0,25.0,36.0,50.0,223.0,272.0,349.9492000001016,1,1,,,,
109,12,2,4,20,1,3,1,1,110,3,57.0,43.0,38.0,16.0,24.0,42.0,55.0,19.0,35.0,12.0,45.0,55.0,220.0,221.0,333.3462000001221,1,1,,,,
110,12,2,4,21,2,3,1,1,111,2,73.0,14.0,18.0,12.0,18.0,41.0,27.0,19.0,57.0,14.0,28.0,50.0,176.0,195.0,366.4405000000728,1,1,,,,
111,12,2,4,22,1,3,1,1,112,1,18.0,42.0,20.0,26.0,69.0,10.0,26.0,32.0,16.0,38.0,23.0,42.0,185.0,177.0,283.46820000009615,0,1,,,,
112,12,2,4,23,1,3,1,1,113,1,20.0,72.0,73.0,18.0,22.0,66.0,17.0,12.0,56.0,19.0,10.0,10.0,271.0,124.0,216.64709999987392,0,1,,,,
113,12,2,4,24,1,3,1,1,114,1,63.0,34.0,19.0,10.0,20.0,57.0,14.0,26.0,38.0,48.0,50.0,47.0,203.0,223.0,316.8160999998684,0,0,,,,
114,12,2,4,25,1,3,1,1,115,1,18.0,14.0,28.0,25.0,74.0,38.0,36.0,62.0,11.0,16.0,17.0,13.0,197.0,155.0,366.38959999978556,0,1,,,,
115,12,2,4,26,2,3,1,1,116,2,47.0,24.0,20.0,15.0,79.0,39.0,10.0,36.0,47.0,30.0,39.0,15.0,224.0,177.0,299.69089999981225,0,1,,,,
116,12,2,4,27,1,3,1,1,117,3,26.0,32.0,16.0,38.0,23.0,42.0,18.0,42.0,20.0,26.0,69.0,10.0,177.0,185.0,216.63360000001262,1,1,,,,
117,12,2,4,28,1,3,1,1,118,3,11.0,22.0,33.0,20.0,18.0,31.0,51.0,13.0,49.0,14.0,46.0,15.0,135.0,188.0,216.60930000012746,1,1,,,,
118,12,2,4,29,2,3,1,1,119,4,42.0,25.0,15.0,30.0,40.0,15.0,53.0,27.0,27.0,63.0,49.0,48.0,167.0,267.0,316.84639999978236,1,1,,,,
119,12,2,4,30,1,3,1,1,120,1,82.0,41.0,24.0,35.0,64.0,14.0,15.0,10.0,51.0,17.0,10.0,43.0,260.0,146.0,233.39619999993587,0,1,,,,
120,12,2,5,1,0,1,2,1,121,0,25.0,61.0,33.0,48.0,63.0,70.0,13.0,26.0,20.0,23.0,63.0,32.0,300.0,177.0,483.39440000010666,0,1,,,,
