,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
178,2,2,1,36.0,26.0,28.0,19.0,32.0,20.0,23.0,34.0,74.0,40.0,43.0,45.0,,,833.4457000004593,0,0,0,,,,,4,4,179,29,2,1,1
179,2,2,2,62.0,61.0,10.0,15.0,33.0,35.0,12.0,12.0,76.0,37.0,63.0,11.0,,,516.5533000002148,1,0,0,,,,,4,4,180,30,2,1,2
180,2,2,3,29.0,33.0,15.0,29.0,35.0,20.0,34.0,64.0,30.0,55.0,73.0,42.0,,,1450.1494000002979,1,0,0,,,,,4,4,181,31,2,1,1
181,2,2,1,10.0,62.0,18.0,22.0,39.0,41.0,45.0,37.0,54.0,35.0,17.0,15.0,,,616.6888000002363,1,0,0,,,,,4,4,182,32,2,1,1
182,2,2,4,58.0,41.0,77.0,24.0,29.0,49.0,19.0,33.0,19.0,67.0,43.0,21.0,,,383.3118000000948,1,0,0,,,,,4,4,183,33,2,1,2
183,2,2,4,36.0,21.0,15.0,26.0,31.0,26.0,38.0,34.0,49.0,48.0,48.0,50.0,,,516.7331999999705,0,0,0,,,,,4,4,184,34,2,1,2
184,2,2,1,45.0,25.0,45.0,11.0,15.0,34.0,69.0,52.0,19.0,24.0,21.0,38.0,,,433.50609999992884,0,0,0,,,,,4,4,185,35,2,1,1
185,2,2,1,48.0,15.0,49.0,20.0,14.0,33.0,31.0,44.0,61.0,41.0,12.0,20.0,,,433.3948999999788,0,0,0,,,,,4,4,186,36,2,1,1
186,2,2,4,21.0,12.0,45.0,33.0,28.0,11.0,22.0,32.0,19.0,23.0,50.0,84.0,,,283.20290000005633,0,0,0,,,,,4,4,187,37,2,1,2
187,2,2,1,34.0,64.0,30.0,55.0,73.0,42.0,29.0,33.0,15.0,29.0,35.0,20.0,,,383.27849999996835,0,0,0,,,,,4,4,188,38,2,1,1
188,2,2,1,71.0,47.0,17.0,40.0,15.0,52.0,14.0,41.0,28.0,30.0,36.0,26.0,,,350.07020000000483,0,0,0,,,,,4,4,189,39,2,1,1
189,2,2,2,43.0,31.0,43.0,37.0,10.0,36.0,12.0,30.0,43.0,16.0,11.0,61.0,,,866.6536999998848,0,0,0,,,,,4,4,190,40,2,1,2
190,2,2,3,63.0,49.0,38.0,13.0,15.0,40.0,57.0,42.0,22.0,48.0,41.0,15.0,,,749.8659999999683,0,0,0,,,,,4,4,191,41,2,1,1
191,2,2,2,46.0,34.0,36.0,14.0,41.0,54.0,26.0,26.0,25.0,12.0,10.0,11.0,,,750.3391000002622,0,0,0,,,,,4,4,192,42,2,1,2
192,2,2,2,77.0,35.0,33.0,26.0,48.0,65.0,10.0,29.0,24.0,53.0,26.0,20.0,,,383.2929000000703,1,0,0,,,,,4,4,193,43,2,1,2
193,2,2,1,13.0,16.0,29.0,86.0,28.0,19.0,56.0,22.0,46.0,67.0,30.0,47.0,,,383.3944000001532,1,0,0,,,,,4,4,194,44,2,1,1
194,2,2,1,57.0,47.0,71.0,31.0,41.0,40.0,65.0,38.0,45.0,28.0,81.0,24.0,,,333.37499999990683,0,0,0,,,,,4,4,195,45,2,1,1
195,2,2,2,14.0,27.0,20.0,28.0,28.0,55.0,55.0,14.0,41.0,45.0,38.0,47.0,,,533.3157000001055,0,0,0,,,,,4,4,196,46,2,1,2
196,2,2,2,57.0,40.0,33.0,35.0,18.0,59.0,35.0,15.0,20.0,57.0,12.0,16.0,,,433.3482999999308,0,0,0,,,,,4,4,197,47,2,1,2
197,2,2,1,33.0,63.0,43.0,59.0,57.0,35.0,25.0,22.0,40.0,42.0,21.0,10.0,,,483.19019999981384,1,0,0,,,,,4,4,198,48,2,1,1
198,2,2,2,35.0,64.0,32.0,22.0,59.0,43.0,25.0,12.0,27.0,54.0,24.0,40.0,,,400.2016999997664,0,0,0,,,,,4,4,199,49,2,1,2
199,2,2,4,12.0,11.0,51.0,55.0,63.0,12.0,62.0,14.0,50.0,40.0,23.0,19.0,,,416.5315999998944,1,0,0,,,,,4,4,200,50,2,1,2
200,6,2,2,14.0,38.0,80.0,29.0,41.0,43.0,36.0,16.0,41.0,48.0,31.0,29.0,,,1216.949700000416,0,0,0,,,,,4,5,201,1,0,2,2
201,6,2,1,40.0,32.0,48.0,23.0,76.0,48.0,26.0,37.0,10.0,42.0,31.0,55.0,,,499.9252999994903,0,0,0,,,,,4,5,202,2,0,2,1
202,6,2,4,49.0,53.0,22.0,69.0,32.0,31.0,28.0,38.0,84.0,12.0,33.0,13.0,,,516.7431999997702,1,0,0,,,,,4,5,203,3,0,2,2
203,6,2,1,26.0,25.0,29.0,32.0,37.0,20.0,31.0,14.0,68.0,21.0,57.0,11.0,,,566.5448000002652,1,0,0,,,,,4,5,204,4,0,2,1
204,6,2,4,29.0,22.0,40.0,15.0,61.0,42.0,43.0,36.0,44.0,73.0,10.0,31.0,,,882.8549000000113,1,0,0,,,,,4,5,205,5,0,2,2
205,6,2,3,24.0,21.0,33.0,32.0,12.0,36.0,69.0,35.0,53.0,19.0,55.0,18.0,,,433.3545999999158,1,0,0,,,,,4,5,206,6,0,2,1
206,6,2,4,50.0,63.0,43.0,11.0,58.0,18.0,18.0,61.0,76.0,19.0,18.0,17.0,,,433.24759999974634,1,0,0,,,,,4,5,207,7,0,2,2
207,6,2,4,67.0,16.0,19.0,30.0,30.0,17.0,39.0,41.0,36.0,57.0,19.0,58.0,,,533.2896000000184,1,0,0,,,,,4,5,208,8,0,2,2
208,6,2,4,11.0,24.0,10.0,19.0,27.0,30.0,40.0,40.0,41.0,16.0,52.0,62.0,,,1683.2087000002616,1,0,0,,,,,4,5,209,9,0,2,2
209,6,2,1,11.0,27.0,17.0,38.0,10.0,20.0,10.0,71.0,48.0,57.0,18.0,70.0,,,566.8114000001457,1,0,0,,,,,4,5,210,10,0,2,1
210,6,2,3,26.0,37.0,10.0,42.0,31.0,55.0,40.0,32.0,48.0,23.0,76.0,48.0,,,383.266700000409,1,0,0,,,,,4,5,211,11,0,2,1
211,6,2,1,21.0,33.0,12.0,77.0,19.0,12.0,46.0,14.0,45.0,12.0,68.0,76.0,,,449.62110000029196,1,0,0,,,,,4,5,212,12,0,2,1
212,6,2,2,40.0,40.0,41.0,16.0,52.0,62.0,11.0,24.0,10.0,19.0,27.0,30.0,,,399.88929999959646,0,0,0,,,,,4,5,213,13,0,2,2
213,6,2,1,41.0,45.0,32.0,16.0,30.0,53.0,13.0,19.0,42.0,66.0,15.0,63.0,,,566.836100000236,1,0,0,,,,,4,5,214,14,0,2,1
214,6,2,3,16.0,66.0,29.0,17.0,43.0,14.0,10.0,34.0,51.0,69.0,10.0,26.0,,,633.2444000005257,1,0,0,,,,,4,5,215,15,0,2,1
215,6,2,1,37.0,28.0,46.0,19.0,62.0,31.0,26.0,21.0,27.0,49.0,15.0,43.0,,,383.37459999993433,0,0,0,,,,,4,5,216,16,0,2,1
216,6,2,2,45.0,31.0,27.0,24.0,34.0,23.0,69.0,13.0,56.0,28.0,70.0,55.0,,,249.886099999724,1,0,0,,,,,4,5,217,17,0,2,2
217,6,2,1,53.0,33.0,84.0,55.0,29.0,11.0,25.0,51.0,21.0,83.0,21.0,24.0,,,433.3747000004631,0,0,0,,,,,4,5,218,18,0,2,1
218,6,2,4,36.0,56.0,22.0,48.0,53.0,18.0,28.0,13.0,47.0,78.0,60.0,26.0,,,583.6182999995538,1,0,0,,,,,4,5,219,19,0,2,2
219,6,2,1,62.0,16.0,37.0,14.0,74.0,34.0,51.0,58.0,80.0,79.0,15.0,65.0,,,400.2077999998816,1,0,0,,,,,4,5,220,20,0,2,1
220,6,2,1,10.0,34.0,51.0,69.0,10.0,26.0,16.0,66.0,29.0,17.0,43.0,14.0,,,399.94700000039313,0,0,0,,,,,4,5,221,21,0,2,1
221,6,2,3,42.0,71.0,42.0,23.0,15.0,81.0,86.0,13.0,27.0,25.0,15.0,24.0,,,433.36979999993935,0,0,0,,,,,4,5,222,22,0,2,1
222,6,2,2,32.0,30.0,37.0,54.0,48.0,60.0,57.0,26.0,42.0,24.0,48.0,53.0,,,817.0707999996845,1,0,0,,,,,4,5,223,23,0,2,2
223,6,2,2,14.0,19.0,18.0,55.0,27.0,17.0,28.0,37.0,56.0,40.0,55.0,35.0,,,633.3969000001904,1,0,0,,,,,4,5,224,24,0,2,2
224,6,2,3,51.0,58.0,80.0,79.0,15.0,65.0,62.0,16.0,37.0,14.0,74.0,34.0,,,449.9042000001297,0,0,0,,,,,4,5,225,25,0,2,1
225,6,2,2,37.0,79.0,12.0,13.0,55.0,19.0,54.0,52.0,40.0,13.0,63.0,48.0,,,1183.1686999998524,1,0,0,,,,,4,5,226,26,0,2,2
226,6,2,1,22.0,29.0,65.0,22.0,27.0,26.0,13.0,11.0,10.0,37.0,35.0,31.0,,,416.5902000006289,0,0,0,,,,,4,5,227,27,0,2,1
227,6,2,3,48.0,45.0,40.0,44.0,16.0,31.0,28.0,11.0,29.0,13.0,39.0,27.0,,,699.9087000003087,0,0,0,,,,,4,5,228,28,0,2,1
228,6,2,1,69.0,35.0,53.0,19.0,55.0,18.0,24.0,21.0,33.0,32.0,12.0,36.0,,,283.3578000005335,0,0,0,,,,,4,5,229,29,0,2,1
229,6,2,1,30.0,45.0,16.0,46.0,16.0,31.0,21.0,48.0,56.0,28.0,23.0,26.0,,,916.8414000000804,0,0,0,,,,,4,5,230,30,0,2,1
230,6,2,2,24.0,21.0,34.0,29.0,31.0,10.0,77.0,23.0,65.0,57.0,35.0,22.0,,,399.93749999976717,1,0,0,,,,,4,5,231,31,0,2,2
231,6,2,2,34.0,13.0,21.0,27.0,72.0,20.0,49.0,16.0,20.0,10.0,35.0,82.0,,,266.6044000002089,1,0,0,,,,,4,5,232,32,0,2,2
