,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
57,13,2,2,28,1,6,1,2,58,3,32.0,18.0,39.0,36.0,10.0,26.0,23.0,79.0,78.0,19.0,17.0,47.0,161.0,263.0,717.0210999999198,1,1,,,,
58,13,2,2,29,2,6,1,2,59,2,17.0,24.0,35.0,52.0,80.0,24.0,14.0,57.0,24.0,22.0,82.0,28.0,232.0,227.0,316.71099999999865,1,0,,,,
59,13,2,2,30,1,6,1,2,60,1,29.0,41.0,28.0,10.0,21.0,24.0,27.0,26.0,55.0,41.0,49.0,77.0,153.0,275.0,416.72500000002333,1,1,,,,
60,13,2,3,1,0,1,2,1,61,0,32.0,56.0,17.0,33.0,29.0,74.0,17.0,18.0,34.0,56.0,46.0,71.0,241.0,242.0,2767.0540000000983,1,1,,,,
61,13,2,3,2,0,1,2,1,62,0,32.0,79.0,66.0,42.0,51.0,67.0,20.0,36.0,25.0,17.0,32.0,58.0,337.0,188.0,666.7600000000209,1,0,,,,
62,13,2,3,3,0,1,2,1,63,0,17.0,18.0,34.0,56.0,46.0,71.0,32.0,56.0,17.0,33.0,29.0,74.0,242.0,241.0,1050.1470000000315,1,0,,,,
63,13,2,3,4,0,1,2,1,64,0,41.0,36.0,45.0,22.0,44.0,36.0,51.0,39.0,30.0,23.0,29.0,79.0,224.0,251.0,1466.8719999998914,1,1,,,,
64,13,2,3,5,0,1,2,1,65,0,41.0,41.0,28.0,21.0,10.0,11.0,17.0,40.0,13.0,13.0,25.0,38.0,152.0,146.0,1383.5270000000473,1,0,,,,
65,13,2,3,6,0,1,2,1,66,0,10.0,30.0,32.0,13.0,25.0,49.0,31.0,17.0,23.0,76.0,58.0,42.0,159.0,247.0,1133.6256999999969,1,1,,,,
66,13,2,3,7,0,1,2,1,67,0,63.0,21.0,19.0,32.0,23.0,10.0,68.0,49.0,31.0,28.0,38.0,40.0,168.0,254.0,2817.060999999978,1,1,,,,
