,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
88,2,2,3,32.0,20.0,62.0,14.0,43.0,59.0,53.0,13.0,18.0,19.0,56.0,39.0,264.0,164.0,783.4429999997374,0,1,1,,,,,3,3,89,29,2,1,1
89,2,2,4,32.0,34.0,62.0,37.0,60.0,46.0,16.0,23.0,25.0,60.0,34.0,60.0,260.0,229.0,916.7950000001587,0,1,1,,,,,3,3,90,30,2,1,2
90,1,2,0,41.0,35.0,19.0,12.0,13.0,13.0,17.0,71.0,25.0,36.0,49.0,52.0,133.0,250.0,1333.5200000000646,1,1,1,,,,,3,4,91,1,1,1,0
91,1,2,0,14.0,39.0,42.0,32.0,32.0,54.0,44.0,53.0,20.0,14.0,65.0,20.0,213.0,216.0,1250.1750000000925,1,1,1,,,,,3,4,92,2,1,1,0
92,1,2,0,14.0,77.0,16.0,53.0,47.0,18.0,11.0,42.0,12.0,36.0,53.0,13.0,225.0,167.0,1067.0869000000882,1,0,0,,,,,3,4,93,3,1,1,0
93,1,2,0,35.0,41.0,31.0,89.0,78.0,20.0,12.0,84.0,10.0,42.0,54.0,30.0,294.0,232.0,1516.8789999997473,1,0,0,,,,,3,4,94,4,1,1,0
94,1,2,0,34.0,14.0,50.0,31.0,47.0,29.0,17.0,29.0,34.0,29.0,17.0,66.0,205.0,192.0,1166.8299999998653,1,0,0,,,,,3,4,95,5,1,1,0
95,1,2,0,22.0,64.0,31.0,21.0,71.0,32.0,48.0,58.0,22.0,65.0,35.0,58.0,241.0,286.0,1133.4919999998765,1,1,1,,,,,3,4,96,6,1,1,0
96,1,2,0,58.0,45.0,32.0,16.0,10.0,14.0,20.0,64.0,31.0,42.0,42.0,56.0,175.0,255.0,866.7880000001753,1,1,1,,,,,3,4,97,7,1,1,0
97,1,2,0,18.0,39.0,36.0,12.0,22.0,21.0,45.0,34.0,62.0,31.0,47.0,26.0,148.0,245.0,1000.1399999998043,1,1,1,,,,,3,4,98,8,1,1,0
98,1,2,0,41.0,10.0,26.0,54.0,16.0,15.0,42.0,52.0,10.0,25.0,32.0,67.0,162.0,228.0,983.4710000001828,1,1,1,,,,,3,4,99,9,1,1,0
99,1,2,0,33.0,58.0,11.0,71.0,68.0,66.0,37.0,62.0,30.0,35.0,12.0,57.0,307.0,233.0,850.1190000001575,0,1,1,,,,,3,4,100,10,1,1,0
100,1,2,0,57.0,38.0,14.0,55.0,43.0,36.0,23.0,75.0,12.0,12.0,14.0,46.0,243.0,182.0,1016.8089999999388,1,0,0,,,,,3,4,101,11,1,1,0
101,1,2,0,32.0,50.0,60.0,17.0,61.0,15.0,70.0,10.0,10.0,35.0,34.0,42.0,235.0,201.0,983.4709999999263,0,1,1,,,,,3,4,102,12,1,1,0
