,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
124,6,2,4,12.0,25.0,16.0,26.0,18.0,34.0,37.0,10.0,18.0,42.0,32.0,19.0,131.0,158.0,499.4967000001576,0,0,0,,,,,1,3,125,25,0,2,2
125,6,2,2,43.0,54.0,44.0,12.0,43.0,25.0,78.0,49.0,56.0,36.0,58.0,67.0,221.0,344.0,333.00300000004944,1,1,1,,,,,1,3,126,26,0,2,2
126,6,2,3,13.0,14.0,43.0,50.0,39.0,53.0,10.0,38.0,15.0,18.0,18.0,31.0,212.0,130.0,216.4037999998778,0,1,1,,,,,1,3,127,27,0,2,1
127,6,2,4,70.0,42.0,73.0,23.0,67.0,77.0,33.0,62.0,18.0,33.0,31.0,17.0,352.0,194.0,383.10180000020193,0,1,1,,,,,1,3,128,28,0,2,2
128,6,2,1,36.0,70.0,31.0,10.0,22.0,12.0,28.0,50.0,76.0,41.0,28.0,31.0,181.0,254.0,283.1004999999888,1,1,1,,,,,1,3,129,29,0,2,1
129,6,2,3,24.0,35.0,24.0,37.0,14.0,25.0,22.0,14.0,24.0,28.0,21.0,41.0,159.0,150.0,283.0462000000058,0,1,1,,,,,1,3,130,30,0,2,1
130,6,2,4,19.0,47.0,17.0,15.0,40.0,46.0,59.0,20.0,51.0,13.0,11.0,10.0,184.0,164.0,349.6712999999756,0,1,1,,,,,1,3,131,31,0,2,2
131,6,2,2,54.0,30.0,53.0,26.0,32.0,10.0,54.0,63.0,44.0,17.0,15.0,69.0,205.0,262.0,216.4965000000317,0,0,0,,,,,1,3,132,32,0,2,2
132,6,2,1,36.0,22.0,25.0,19.0,83.0,16.0,18.0,34.0,45.0,40.0,40.0,24.0,201.0,201.0,366.2680999999865,0,1,1,,,,,1,3,133,33,0,2,1
133,6,2,3,27.0,61.0,55.0,78.0,23.0,14.0,14.0,61.0,58.0,25.0,11.0,58.0,258.0,227.0,399.6970999999205,0,1,1,,,,,1,3,134,34,0,2,1
134,6,2,4,45.0,12.0,20.0,19.0,60.0,59.0,11.0,59.0,10.0,76.0,16.0,26.0,215.0,198.0,582.6369000002509,1,0,0,,,,,1,3,135,35,0,2,2
135,6,2,2,17.0,21.0,32.0,23.0,16.0,10.0,11.0,47.0,29.0,23.0,42.0,21.0,119.0,173.0,283.1000000000465,1,1,1,,,,,1,3,136,36,0,2,2
