block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,up,b_on_right,84,74,63,77,64,34,77,60,83,46,72,43,334,443,483.4010000000127,right,true,true,,,,
sim-numbers,up,0,17,76,27,66,44,84,62,60,90,72,61,68,314,413,533.4079999999376,right,true,true,,,,
sim-numbers,up,0,84,20,90,86,42,81,33,47,88,85,63,62,403,378,616.7529999999911,left,true,true,,,,
sim-numbers,up,0,56,45,42,42,85,57,50,49,63,56,63,47,327,328,400.055999999994,left,false,false,,,,
sim-numbers,up,0,85,38,43,40,63,78,87,76,78,45,78,39,347,403,500.0700000000653,left,false,false,,,,
sim-numbers,up,0,71,81,84,76,86,74,44,76,81,82,78,79,472,440,416.72500000003504,left,true,true,,,,
sim-numbers,up,0,44,76,81,82,78,79,71,81,84,76,86,74,440,472,483.40100000000103,right,true,true,,,,
sim-numbers,up,0,63,56,87,74,55,90,80,85,23,40,75,83,425,386,416.7249999999885,left,true,true,,,,
sim-numbers,up,0,42,28,61,43,33,73,82,77,20,56,83,74,280,392,400.258400000015,right,true,true,,,,
sim-numbers,up,0,68,36,85,30,89,37,51,54,81,34,52,89,345,361,450.0629999999773,right,true,true,,,,
sim-numbers,up,0,80,85,23,40,75,83,63,56,87,74,55,90,386,425,616.7530000000376,right,true,true,,,,
sim-numbers,up,0,90,75,68,86,76,16,87,81,71,74,36,53,411,402,983.4710000000422,left,true,true,,,,
sim-numbers,up,0,61,71,14,49,70,67,76,53,75,82,73,74,332,433,666.7600000000323,left,false,false,,,,
sim-numbers,up,0,69,79,76,38,86,55,63,58,56,90,54,42,403,363,500.0699999999722,right,false,false,,,,
sim-numbers,up,0,33,47,88,85,63,62,84,20,90,86,42,81,378,403,600.0839999998801,right,true,true,,,,
sim-numbers,up,0,75,71,46,48,77,65,74,74,82,37,44,80,382,391,416.72500000003504,right,true,true,,,,
