block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-numbers,up,0,77,86,26,70,87,78,77,84,44,59,80,84,424,428,617.1625999999002,right,true,true,,,,
sim-numbers,up,0,47,55,87,55,86,64,73,83,42,56,23,85,394,362,700.5328999998865,right,false,false,,,,
sim-numbers,up,0,26,78,64,58,52,58,70,85,80,72,43,82,336,432,550.3737999999197,right,true,true,,,,
sim-numbers,up,0,76,49,27,46,69,86,78,53,68,44,87,88,353,418,450.6635000000709,right,true,true,,,,
sim-numbers,up,0,72,25,78,60,72,71,85,85,74,20,77,67,378,408,483.85049999991895,right,true,true,,,,
sim-numbers,up,0,90,64,76,67,82,38,25,73,90,80,57,45,417,370,467.0102000001003,right,false,false,,,,
sim-numbers,up,0,73,83,42,56,23,85,47,55,87,55,86,64,362,394,550.517599999963,right,true,true,,,,
sim-numbers,up,0,87,54,68,69,86,73,74,53,90,81,64,60,437,422,950.6374999999998,left,true,true,,,,
sim-numbers,up,0,55,82,22,70,63,64,54,45,76,90,69,24,356,358,467.058700000064,right,true,true,,,,
sim-numbers,up,0,24,39,71,64,35,61,60,83,82,89,75,71,294,460,517.1958999999915,right,true,true,,,,
sim-numbers,up,0,74,69,54,42,73,84,56,38,62,67,63,60,396,346,600.9560999999873,left,true,true,,,,
sim-numbers,up,0,85,85,74,20,77,67,72,25,78,60,72,71,408,378,533.8765000000246,left,true,true,,,,
sim-numbers,up,0,73,74,30,89,69,34,57,81,79,56,62,89,369,424,617.1761000000637,right,true,true,,,,
sim-numbers,up,0,74,56,58,90,45,83,88,78,83,67,89,67,406,472,516.9252000000096,left,false,false,,,,
sim-numbers,up,0,83,80,58,38,59,82,53,70,46,82,56,30,400,337,517.1488999999244,left,true,true,,,,
sim-numbers,up,0,90,77,30,87,54,86,70,90,79,70,59,90,424,458,433.61170000000857,right,true,true,,,,
sim-numbers,up,0,56,41,52,67,83,89,68,40,62,84,55,72,388,381,483.85780000003285,left,true,true,,,,
sim-numbers,up,0,49,61,55,39,31,43,52,39,43,82,57,78,278,351,350.3831999999704,right,true,true,,,,
sim-numbers,up,0,66,64,14,42,83,80,70,52,73,81,58,88,349,422,550.5201000001282,right,true,true,,,,
sim-numbers,up,0,83,83,25,41,68,53,52,59,67,28,45,14,353,265,450.45580000005435,left,true,true,,,,
sim-numbers,up,0,84,64,35,83,21,26,57,61,52,40,49,77,313,336,400.3792000000366,right,true,true,,,,
sim-numbers,up,0,70,85,80,72,43,82,26,78,64,58,52,58,432,336,433.6134999999776,left,true,true,,,,
sim-numbers,up,0,86,36,53,79,38,24,64,68,45,77,73,83,316,410,400.3591000000132,right,true,true,,,,
alt-bars,up,b_on_right,79,79,39,71,87,87,77,77,64,88,70,78,480,416,483.6242999999319,left,true,true,,,,
alt-bars,up,a_on_left,35,78,83,47,84,68,48,87,31,86,88,88,369,454,383.56160000029485,right,true,true,,,,
alt-bars,up,b_on_right,58,53,85,78,54,74,64,48,74,82,37,31,366,372,467.0571999998995,left,false,false,,,,
alt-bars,up,b_on_left,57,69,15,89,78,67,50,37,88,61,49,67,337,390,216.8280000000261,right,true,true,,,,
alt-bars,up,b_on_right,60,80,55,40,39,39,82,50,44,58,35,81,348,315,400.32480000003704,left,true,true,,,,
alt-bars,up,a_on_right,64,44,77,48,64,50,65,68,71,77,70,89,376,411,500.60080000015444,right,true,true,,,,
alt-bars,up,b_on_left,59,89,69,28,54,66,82,76,89,79,90,77,443,415,450.3251999999396,left,true,true,,,,
alt-bars,up,b_on_left,75,57,81,40,82,83,57,67,46,43,50,89,391,379,200.12140000008515,left,true,true,,,,
alt-bars,up,b_on_right,64,44,77,48,64,50,65,68,71,77,70,89,376,411,200.11820000002626,right,true,true,,,,
alt-bars,up,a_on_right,15,38,43,58,75,73,70,44,59,75,87,32,320,349,200.09570000011007,right,true,true,,,,
alt-bars,up,b_on_left,71,28,77,80,62,75,46,52,57,60,87,47,400,342,200.0732000000775,right,false,false,,,,
alt-bars,up,b_on_left,44,77,75,71,59,80,75,66,37,67,77,83,367,444,300.3148000001908,right,true,true,,,,
alt-bars,up,a_on_right,72,77,84,53,69,51,58,75,15,63,71,43,362,369,200.098300000024,right,true,true,,,,
alt-bars,up,a_on_right,50,80,82,25,69,88,89,39,27,68,69,53,353,386,767.0778000002496,right,true,true,,,,
alt-bars,up,b_on_left,80,76,85,81,58,55,90,70,87,58,65,77,465,417,416.9434000001055,right,false,false,,,,
alt-bars,up,a_on_right,60,80,55,40,39,39,82,50,44,58,35,81,348,315,483.8040999998804,right,false,false,,,,
alt-bars,up,a_on_right,36,73,28,85,75,78,51,90,74,35,61,58,419,325,216.87109999996608,left,true,true,,,,
alt-bars,up,a_on_right,79,70,58,72,86,23,90,50,66,72,73,56,343,452,400.28810000019155,right,true,true,,,,
alt-bars,up,a_on_left,73,75,73,79,82,49,57,70,63,35,67,81,415,389,216.88010000006767,right,false,false,,,,
alt-bars,up,a_on_left,57,43,50,61,89,64,56,70,81,43,40,72,373,353,533.7307000000727,left,true,true,,,,
alt-bars,up,a_on_left,31,16,63,78,63,60,18,89,46,57,26,80,247,380,383.62319999982145,right,true,true,,,,
alt-bars,up,a_on_left,57,69,15,89,78,67,50,37,88,61,49,67,337,390,383.69829999979123,left,false,false,,,,
alt-bars,up,b_on_left,63,83,78,21,79,66,37,72,71,49,86,86,414,377,433.833299999917,left,true,true,,,,
alt-bars,up,a_on_left,64,52,41,41,30,12,51,10,61,40,36,84,283,239,200.01549999993296,right,false,false,,,,
alt-bars,up,b_on_right,15,63,65,38,67,76,50,49,62,49,54,67,342,313,583.5657000000823,right,false,false,,,,
alt-bars,up,a_on_right,59,76,66,79,50,39,88,83,58,50,69,28,355,390,750.871099999873,right,true,true,,,,
alt-bars,up,b_on_left,31,16,63,78,63,60,18,89,46,57,26,80,247,380,1501.237100000051,right,true,true,,,,
alt-bars,up,b_on_right,53,66,59,50,84,80,54,69,89,37,85,75,377,424,3068.9458000003606,right,true,true,,,,
alt-bars,up,b_on_left,86,86,88,54,60,87,89,57,80,33,83,82,486,399,1084.0097999996274,right,false,false,,,,
alt-bars,up,b_on_right,72,77,84,53,69,51,58,75,15,63,71,43,362,369,450.1495000000578,right,true,true,,,,
seq-numbers,up,b_on_right,82,77,48,51,73,48,48,80,62,63,57,90,379,400,717.2938999997684,left,false,false,,,,
seq-numbers,up,a_on_left,90,42,69,63,37,43,66,74,47,69,90,24,344,370,483.77209999973417,right,true,true,,,,
seq-numbers,up,a_on_left,65,63,59,87,66,80,11,65,68,40,71,52,420,307,366.97730000002775,left,true,true,,,,
seq-numbers,up,a_on_right,82,85,75,61,80,66,61,73,77,57,77,56,401,449,316.9045000000624,right,true,true,,,,
seq-numbers,up,b_on_left,77,86,58,89,79,77,57,81,64,15,87,89,393,466,266.89090000013823,right,true,true,,,,
seq-numbers,up,a_on_right,90,89,37,88,67,67,52,87,57,70,71,43,380,438,466.97020000005153,right,true,true,,,,
seq-numbers,up,b_on_right,62,68,88,68,60,66,90,76,87,50,64,70,412,437,283.5617999999551,left,false,false,,,,
seq-numbers,up,b_on_right,71,85,50,90,67,68,82,56,56,34,27,86,431,341,333.7592000000412,left,true,true,,,,
seq-numbers,up,a_on_right,72,68,36,88,31,32,45,83,50,57,71,58,364,327,500.3900999998907,left,true,true,,,,
seq-numbers,up,b_on_right,90,30,81,54,49,44,57,82,88,83,57,70,348,437,383.5014000000432,right,true,true,,,,
