block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-numbers,down,a_on_left,38,28,31,25,71,43,33,24,17,49,50,21,236,194,200.00799999982100,right,FALSE,FALSE,,,,
seq-numbers,down,a_on_left,41,19,44,19,14,50,57,13,13,29,41,26,187,179,283.32999999974900,left,TRUE,TRUE,,,,
seq-numbers,down,b_on_right,25,81,75,61,13,20,35,28,27,21,34,25,275,170,1816.0566666687000,left,TRUE,TRUE,,,,
seq-numbers,down,b_on_left,71,15,10,51,13,48,53,17,53,23,76,18,240,208,4431.474666652800,left,TRUE,TRUE,,,,
seq-numbers,down,b_on_left,27,37,12,15,59,24,22,16,11,13,54,65,181,174,61210.211999995600,left,TRUE,TRUE,,,,
seq-numbers,down,b_on_right,52,27,27,51,76,47,34,75,37,22,14,16,280,198,3767.353333339410,right,FALSE,FALSE,,,,
seq-numbers,down,b_on_left,14,75,12,58,26,75,40,74,58,70,30,76,348,260,55205.21199999810,left,TRUE,TRUE,,,,
seq-numbers,down,a_on_right,63,26,84,20,51,73,27,16,28,51,14,27,163,317,15242.343999986100,left,FALSE,FALSE,,,,
seq-numbers,down,b_on_right,78,12,36,15,61,83,51,42,14,16,47,14,285,184,34047.174666625500,left,TRUE,TRUE,,,,
seq-numbers,down,b_on_right,10,16,45,24,18,33,30,10,21,21,60,14,146,156,216.6760000004430,left,FALSE,FALSE,,,,
seq-bars,down,b_on_right,61,11,32,29,47,56,28,42,39,40,26,76,236,251,1649.934000000450,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,35,16,18,50,18,13,23,26,28,76,34,13,200,150,7718.328666670770,left,TRUE,TRUE,,,,
seq-bars,down,a_on_right,33,14,36,35,42,40,15,73,27,18,10,62,205,200,566.6680000000630,left,TRUE,TRUE,,,,
seq-bars,down,b_on_right,30,10,23,34,28,24,20,32,53,42,56,25,149,228,3749.902000000320,left,FALSE,FALSE,,,,
seq-bars,down,a_on_right,44,31,73,33,13,10,19,30,30,37,12,71,199,204,666.6679999998770,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,20,44,77,21,80,29,17,48,71,12,64,41,253,271,600.0179999999700,right,TRUE,TRUE,,,,
seq-bars,down,a_on_right,50,69,16,34,58,10,14,11,48,40,31,30,174,237,650.4320000001230,right,TRUE,TRUE,,,,
seq-bars,down,a_on_left,28,38,45,19,38,29,43,16,72,25,24,27,197,207,616.6660000000150,right,TRUE,TRUE,,,,
seq-bars,down,b_on_right,63,26,84,20,51,73,27,16,28,51,14,27,317,163,533.1059999999590,right,FALSE,FALSE,,,,
seq-bars,down,a_on_left,34,51,23,53,26,32,33,44,64,18,53,35,219,247,566.6679999999700,right,TRUE,TRUE,,,,
seq-bars,down,a_on_right,27,20,76,32,34,28,12,31,30,58,31,33,195,217,316.67199999988100,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,38,28,31,25,71,43,33,24,17,49,50,21,194,236,13557.147333322300,left,FALSE,FALSE,,,,
seq-bars,down,b_on_right,43,47,14,32,30,68,40,57,28,16,46,29,234,216,200.0919999986890,left,TRUE,TRUE,,,,
seq-bars,down,b_on_right,13,24,49,10,49,64,50,28,56,54,75,18,209,281,483.33399999998500,left,FALSE,FALSE,,,,
seq-bars,down,b_on_left,33,37,31,64,58,79,35,35,72,18,27,49,236,302,200.00799999982100,left,FALSE,FALSE,,,,
seq-bars,down,a_on_right,17,19,10,21,44,46,62,13,45,40,36,55,251,157,25133.23733348070,left,TRUE,TRUE,,,,
seq-bars,down,b_on_left,74,56,19,12,12,69,22,16,25,44,62,26,195,242,733.3379999998960,left,FALSE,FALSE,,,,
seq-bars,down,a_on_left,14,75,12,58,26,75,40,74,58,70,30,76,260,348,950.0900000004100,right,TRUE,TRUE,,,,
seq-bars,down,a_on_left,63,32,39,10,52,45,72,73,35,57,30,77,241,344,949.9960000000900,right,TRUE,TRUE,,,,
seq-bars,down,b_on_right,39,24,41,60,54,31,47,67,53,46,64,68,249,345,716.6739999998370,right,TRUE,TRUE,,,,
seq-bars,down,a_on_left,36,50,57,12,16,16,19,14,12,61,30,32,187,168,1116.6640000000600,right,FALSE,FALSE,,,,
seq-bars,down,a_on_right,61,11,32,29,47,56,28,42,39,40,26,76,251,236,682.4639999983830,left,TRUE,TRUE,,,,
seq-bars,down,a_on_left,15,41,45,58,21,12,46,32,25,26,35,18,192,182,533.1099999999630,left,TRUE,TRUE,,,,
seq-bars,down,a_on_right,20,37,19,12,10,38,25,19,52,18,20,13,147,136,699.9980000000450,left,TRUE,TRUE,,,,
seq-bars,down,b_on_right,34,18,65,20,20,51,27,32,57,14,15,47,208,192,200.00599999986600,right,FALSE,FALSE,,,,
seq-bars,down,b_on_left,71,26,15,17,27,42,29,29,14,14,63,26,175,198,181524.4806665240,left,FALSE,FALSE,,,,
