block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-numbers,down,0,43,33,35,46,10,30,11,27,49,44,11,51,197,193,516.7390000000831,left,true,true,,,,
sim-numbers,down,0,15,39,49,35,25,74,26,49,74,61,38,36,237,284,433.64699999999726,left,false,false,,,,
sim-numbers,down,0,64,65,16,69,42,19,36,20,72,59,53,59,275,299,400.0559999999358,right,true,true,,,,
sim-numbers,down,0,50,14,16,15,33,16,72,19,41,27,43,48,144,250,416.7249999999302,right,true,true,,,,
sim-numbers,down,0,84,32,14,19,17,71,52,47,66,18,44,70,237,297,650.0910000000149,left,false,false,,,,
sim-numbers,down,0,61,34,13,11,47,10,45,41,25,39,61,56,176,267,433.393999999878,right,true,true,,,,
sim-numbers,down,0,32,19,39,24,50,10,63,35,70,54,64,22,174,308,550.0770000000716,right,true,true,,,,
sim-numbers,down,0,45,41,25,39,61,56,61,34,13,11,47,10,267,176,383.3869999999647,left,true,true,,,,
sim-numbers,down,0,17,58,38,36,39,29,12,72,29,51,36,13,217,213,516.7390000000596,right,false,false,,,,
sim-numbers,down,0,49,41,10,44,51,36,54,28,43,65,13,21,231,224,666.7600000000328,left,true,true,,,,
sim-numbers,down,0,42,48,50,65,20,19,41,36,57,34,47,32,244,247,466.73199999986684,right,true,true,,,,
sim-numbers,down,0,37,76,40,30,14,49,56,54,32,12,65,16,246,235,433.3940000001109,right,false,false,,,,
sim-numbers,down,0,18,50,55,10,16,12,30,14,34,62,19,51,161,210,416.7249999999302,right,true,true,,,,
sim-numbers,down,0,10,24,61,23,40,56,37,14,43,11,20,32,214,157,600.083999999892,left,true,true,,,,
sim-numbers,down,0,47,35,15,65,27,32,26,27,32,14,54,26,221,179,466.73199999984354,left,true,true,,,,
sim-numbers,down,0,28,20,32,58,18,20,12,59,12,27,54,22,176,186,433.3940000001108,right,true,true,,,,
sim-numbers,down,0,12,59,12,27,54,22,28,20,32,58,18,20,186,176,366.96329999987495,left,true,true,,,,
sim-numbers,down,0,45,63,13,21,26,54,58,46,41,28,48,12,222,233,550.0770000000716,right,true,true,,,,
sim-numbers,down,0,55,18,14,14,23,26,55,55,12,43,24,28,150,217,466.73199999986684,right,true,true,,,,
sim-numbers,down,0,72,19,41,27,43,48,50,14,16,15,33,16,250,144,433.3939999998547,left,true,true,,,,
sim-numbers,down,0,27,10,33,47,12,41,26,23,42,13,13,30,170,147,566.7459999999032,left,true,true,,,,
sim-numbers,down,0,26,27,32,14,54,26,47,35,15,65,27,32,179,221,466.73200000007637,right,true,true,,,,
sim-numbers,down,0,47,12,79,67,33,11,59,20,11,21,67,20,249,198,516.7390000000596,left,true,true,,,,
sim-numbers,down,0,29,20,27,45,14,18,14,80,16,38,67,71,153,286,383.38700000012756,right,true,true,,,,
sim-numbers,down,0,37,57,66,51,29,34,50,35,36,19,64,82,274,286,350.04900000013873,right,true,true,,,,
alt-bars,down,a_on_left,18,11,62,60,65,16,43,33,37,48,33,18,258,186,666.7600000000093,left,true,true,,,,
alt-bars,down,a_on_right,31,64,71,33,46,68,11,69,28,25,23,30,289,210,233.36599999992177,left,true,true,,,,
alt-bars,down,b_on_left,35,24,45,51,19,10,58,14,17,12,41,10,215,121,366.7180000001332,left,true,true,,,,
alt-bars,down,b_on_left,24,67,16,23,12,57,64,16,36,17,47,43,199,223,283.372999999905,right,true,true,,,,
alt-bars,down,a_on_right,52,25,31,33,49,20,11,38,20,30,50,51,197,213,516.739000000083,right,true,true,,,,
alt-bars,down,a_on_left,65,63,13,65,31,42,22,56,27,36,60,39,218,301,250.03499999991618,right,true,true,,,,
alt-bars,down,a_on_left,59,77,20,20,18,26,22,63,19,79,67,49,205,314,383.3870000000346,right,true,true,,,,
alt-bars,down,b_on_right,16,26,13,45,15,38,16,19,26,24,33,81,233,119,266.7040000001666,left,true,true,,,,
alt-bars,down,b_on_left,23,35,33,15,27,72,26,20,36,71,31,47,176,260,283.3729999999283,right,true,true,,,,
alt-bars,down,b_on_right,15,35,58,14,15,16,37,24,58,43,11,11,143,194,316.7109999999404,right,true,true,,,,
alt-bars,down,a_on_right,45,17,10,40,15,32,16,22,51,43,69,82,236,206,283.62269999985574,left,true,true,,,,
alt-bars,down,a_on_right,56,14,57,60,12,48,39,15,31,11,49,29,177,244,400.0560000000057,right,true,true,,,,
alt-bars,down,a_on_right,20,37,58,14,46,20,54,26,33,55,14,60,212,225,483.40100000009426,left,false,false,,,,
alt-bars,down,a_on_left,35,24,45,51,19,10,58,14,17,12,41,10,215,121,200.02799999993294,left,true,true,,,,
alt-bars,down,a_on_left,23,35,33,15,27,72,26,20,36,71,31,47,176,260,266.7040000001201,right,true,true,,,,
alt-bars,down,b_on_right,33,39,58,24,47,21,17,20,30,29,75,27,160,260,250.03499999991618,right,true,true,,,,
alt-bars,down,b_on_left,76,72,47,40,70,62,27,52,64,11,48,63,332,300,250.03500000017226,left,true,true,,,,
alt-bars,down,a_on_right,75,48,17,70,12,49,52,57,21,18,68,45,287,245,300.04200000015544,right,false,false,,,,
alt-bars,down,a_on_right,22,76,66,34,29,12,22,35,34,61,17,37,255,190,266.7040000000037,left,true,true,,,,
alt-bars,down,a_on_left,33,18,19,40,69,10,63,18,30,65,10,27,224,178,316.71099999989383,right,false,false,,,,
alt-bars,down,a_on_left,55,12,38,66,12,25,45,18,25,73,19,41,194,235,200.05109999997075,right,true,true,,,,
alt-bars,down,b_on_left,33,18,19,40,69,10,63,18,30,65,10,27,224,178,300.0419999998994,left,true,true,,,,
alt-bars,down,b_on_right,15,35,78,47,39,56,49,41,24,63,19,40,282,224,333.38000000000466,left,true,true,,,,
alt-bars,down,a_on_left,12,12,39,34,39,48,11,26,30,67,34,44,165,231,200.02799999993294,right,true,true,,,,
alt-bars,down,b_on_right,56,14,57,60,12,48,39,15,31,11,49,29,177,244,450.0630000000356,left,false,false,,,,
alt-bars,down,a_on_right,33,39,58,24,47,21,17,20,30,29,75,27,160,260,200.21880000007803,right,true,true,,,,
alt-bars,down,b_on_right,17,28,18,20,52,14,18,70,57,62,49,64,258,211,366.71800000011,left,true,true,,,,
alt-bars,down,b_on_right,52,25,31,33,49,20,11,38,20,30,50,51,197,213,316.7110000001034,right,true,true,,,,
alt-bars,down,b_on_left,18,11,62,60,65,16,43,33,37,48,33,18,258,186,383.3869999998715,left,true,true,,,,
alt-bars,down,b_on_right,13,34,64,62,65,15,53,21,11,40,37,34,206,243,266.7040000000037,right,true,true,,,,
alt-numbers,down,b_on_right,10,15,12,13,41,68,21,12,29,56,38,56,220,151,283.372999999905,left,true,true,,,,
alt-numbers,down,b_on_left,50,29,18,68,17,20,26,16,50,17,19,80,180,230,250.03499999996274,right,true,true,,,,
alt-numbers,down,a_on_left,50,59,40,21,17,17,24,25,77,43,57,25,265,190,266.704000000027,left,true,true,,,,
alt-numbers,down,b_on_right,68,71,10,19,12,58,48,55,51,81,30,10,294,219,333.3800000001443,left,true,true,,,,
alt-numbers,down,a_on_right,15,35,78,47,39,56,49,41,24,63,19,40,282,224,366.71800000013326,right,false,false,,,,
alt-numbers,down,a_on_left,20,41,14,31,17,27,39,14,31,50,38,46,159,209,300.0419999998994,right,true,true,,,,
alt-numbers,down,b_on_right,22,41,41,36,43,11,19,60,10,19,50,54,221,185,300.04200000001583,right,false,false,,,,
alt-numbers,down,a_on_left,20,45,12,11,49,27,45,16,28,21,83,32,237,152,200.02799999993294,left,true,true,,,,
alt-numbers,down,a_on_right,55,40,22,43,23,87,64,88,32,41,29,18,317,225,466.73200000003,left,true,true,,,,
alt-numbers,down,a_on_left,31,20,11,23,48,72,37,32,29,38,17,44,173,229,250.03500000014898,right,true,true,,,,
alt-numbers,down,b_on_left,16,15,52,84,17,37,29,26,24,19,21,12,159,193,400.0560000001222,right,true,true,,,,
alt-numbers,down,b_on_right,75,48,17,70,12,49,52,57,21,18,68,45,287,245,333.3800000001444,left,true,true,,,,
alt-numbers,down,b_on_left,34,57,16,53,52,45,59,64,29,20,51,59,241,298,400.056000000122,left,false,false,,,,
alt-numbers,down,a_on_left,17,48,20,14,24,13,35,30,68,44,16,40,180,189,516.739000000083,right,true,true,,,,
alt-numbers,down,a_on_left,34,57,16,53,52,45,59,64,29,20,51,59,241,298,316.71099999989383,right,true,true,,,,
alt-numbers,down,a_on_right,10,15,12,13,41,68,21,12,29,56,38,56,220,151,300.04200000003914,left,true,true,,,,
alt-numbers,down,a_on_right,22,41,41,36,43,11,19,60,10,19,50,54,221,185,300.04200000003914,left,true,true,,,,
alt-numbers,down,a_on_right,15,34,15,28,18,56,36,33,24,57,36,31,239,144,600.0839999999152,left,true,true,,,,
alt-numbers,down,a_on_right,17,28,18,20,52,14,18,70,57,62,49,64,258,211,333.3800000001443,left,true,true,,,,
alt-numbers,down,a_on_left,54,74,11,56,54,38,55,73,61,61,35,50,270,352,283.372999999905,right,true,true,,,,
alt-numbers,down,b_on_left,31,20,11,23,48,72,37,32,29,38,17,44,173,229,400.056000000122,right,true,true,,,,
alt-numbers,down,a_on_left,32,49,28,50,55,74,22,36,22,12,35,41,194,262,316.961800000025,right,true,true,,,,
alt-numbers,down,a_on_left,23,54,17,23,45,20,72,10,60,47,12,28,229,182,350.04899999992926,left,true,true,,,,
alt-numbers,down,b_on_left,12,12,39,34,39,48,11,26,30,67,34,44,165,231,200.02799999993294,right,true,true,,,,
