block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,b_on_left,29,12,56,37,22,41,16,50,69,16,72,34,264,190,316.4031000000541,left,true,true,,,,
alt-numbers,down,a_on_left,12,62,13,22,26,52,31,11,46,44,77,71,205,262,416.3224999999627,left,false,false,,,,
alt-numbers,down,a_on_left,61,56,11,44,38,55,10,30,15,21,84,39,219,245,216.47110000010576,right,true,true,,,,
alt-numbers,down,b_on_left,28,17,25,30,21,26,46,40,22,21,25,18,167,152,482.88189999982717,left,true,true,,,,
alt-numbers,down,b_on_left,61,56,11,44,38,55,10,30,15,21,84,39,219,245,349.5969999999506,right,true,true,,,,
alt-numbers,down,a_on_left,14,39,16,23,38,44,24,14,27,70,34,85,153,275,416.0968000000576,right,true,true,,,,
alt-numbers,down,b_on_right,24,64,12,35,62,23,47,55,12,51,28,11,239,185,333.06159999971277,left,true,true,,,,
alt-numbers,down,a_on_right,22,21,62,12,22,17,80,46,43,26,37,15,137,266,449.65330000016843,right,true,true,,,,
alt-numbers,down,a_on_left,16,59,66,31,18,78,17,56,30,22,62,36,209,282,449.56019999997216,left,false,false,,,,
alt-numbers,down,b_on_right,32,56,41,51,71,15,58,60,16,51,22,51,284,240,366.3025999999372,left,true,true,,,,
alt-numbers,down,b_on_left,26,65,29,49,12,10,52,14,31,32,74,31,224,201,449.6076000000815,left,true,true,,,,
alt-numbers,down,a_on_right,29,21,20,24,36,30,85,14,45,86,15,82,257,230,316.469000000041,left,true,true,,,,
alt-numbers,down,b_on_right,10,81,20,49,12,31,28,10,33,36,49,21,228,152,349.6972000002628,left,true,true,,,,
alt-numbers,down,a_on_right,41,49,10,55,69,10,12,49,45,18,73,70,251,250,349.62350000001027,right,false,false,,,,
alt-numbers,down,b_on_left,40,43,21,13,22,41,18,58,28,32,56,14,185,201,582.8446000000694,right,true,true,,,,
alt-numbers,down,a_on_left,47,69,20,46,64,70,39,18,47,35,40,20,257,258,333.03190000012984,right,true,true,,,,
