block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-bars,down,0,40,59,19,37,62,21,76,36,27,23,40,35,238,237,567.1816000001038,right,false,false,,,,
sim-bars,down,0,28,62,49,49,12,45,48,27,33,29,58,13,245,208,716.6623000000139,left,true,true,,,,
sim-bars,down,0,11,54,66,37,11,49,28,57,19,27,38,32,228,201,935.1726000003981,left,true,true,,,,
sim-bars,down,0,48,27,33,29,58,13,28,62,49,49,12,45,208,245,500.2494000002043,left,false,false,,,,
sim-bars,down,0,22,29,29,31,31,60,42,59,34,33,20,79,202,267,483.31020000013524,right,true,true,,,,
sim-bars,down,0,17,54,64,77,11,22,10,21,13,72,12,31,245,159,783.3581999998306,left,true,true,,,,
sim-bars,down,0,24,25,19,70,59,56,26,29,53,15,32,15,253,170,633.5500999998999,left,true,true,,,,
sim-bars,down,0,56,62,35,50,59,29,77,37,28,50,47,62,291,301,1650.1042000000143,left,false,false,,,,
sim-bars,down,0,17,17,59,29,36,37,44,12,38,21,30,22,195,167,501.90009999987666,left,true,true,,,,
sim-bars,down,0,26,29,53,15,32,15,24,25,19,70,59,56,170,253,533.3310999999056,right,true,true,,,,
sim-bars,down,0,48,17,52,55,21,23,25,22,32,15,44,15,216,153,800.006599999778,left,true,true,,,,
sim-bars,down,0,52,14,61,36,73,36,72,14,16,52,79,41,272,274,583.3239000000291,right,true,true,,,,
sim-bars,down,0,15,39,74,40,28,16,35,36,34,17,49,70,212,241,550.0303000000772,right,true,true,,,,
sim-bars,down,0,36,79,15,16,61,22,85,49,33,39,26,50,229,282,633.3363000002222,right,true,true,,,,
sim-bars,down,0,12,58,21,25,49,57,23,11,55,43,14,16,222,162,1316.7123000003628,left,true,true,,,,
sim-bars,down,0,19,37,27,31,33,51,73,36,47,41,11,81,198,289,466.67720000003465,right,true,true,,,,
