block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-numbers,down,a_on_right,25,32,38,12,23,40,23,36,60,23,17,13,172,170,866.7880000000466,right,false,false,,,,
seq-numbers,down,a_on_left,67,44,52,11,31,53,65,62,51,18,33,11,258,240,750.1050000000396,left,true,true,,,,
seq-numbers,down,b_on_right,25,32,38,12,23,40,23,36,60,23,17,13,170,172,366.7180000000285,right,true,true,,,,
seq-numbers,down,b_on_left,53,19,30,36,62,58,35,63,76,52,45,19,290,258,250.03499999997442,right,false,false,,,,
seq-numbers,down,b_on_right,20,26,16,53,15,37,38,70,17,39,57,76,167,297,333.38000000001637,right,true,true,,,,
seq-numbers,down,a_on_left,18,47,44,63,33,31,86,11,27,13,42,44,236,223,1066.8160000000262,right,false,false,,,,
seq-numbers,down,b_on_left,67,44,52,11,31,53,65,62,51,18,33,11,240,258,450.06299999997725,right,true,true,,,,
seq-numbers,down,a_on_left,12,10,22,17,23,26,55,35,40,26,20,11,110,187,200.02800000003774,right,true,true,,,,
seq-numbers,down,a_on_left,20,33,33,42,22,56,18,37,37,12,35,13,206,152,383.3870000000229,left,true,true,,,,
seq-numbers,down,a_on_right,19,36,52,15,78,43,35,60,18,30,10,68,221,243,450.06299999994235,right,true,true,,,,
seq-numbers,down,a_on_left,46,38,55,68,42,53,62,20,51,37,63,84,302,317,633.4220000000436,right,true,true,,,,
seq-numbers,down,b_on_left,20,33,33,42,22,56,18,37,37,12,35,13,152,206,316.71100000001024,right,true,true,,,,
seq-numbers,down,b_on_left,47,34,10,35,18,22,22,17,40,47,52,40,218,166,250.03500000002103,left,true,true,,,,
seq-numbers,down,a_on_left,25,18,51,28,14,54,14,75,67,16,22,11,190,205,766.7740000000455,right,true,true,,,,
seq-numbers,down,a_on_right,20,26,16,53,15,37,38,70,17,39,57,76,297,167,550.0770000000717,left,true,true,,,,
seq-numbers,down,a_on_left,53,19,30,36,62,58,35,63,76,52,45,19,258,290,483.4010000000127,left,false,false,,,,
seq-numbers,down,a_on_right,12,21,50,84,47,69,16,11,64,38,40,29,198,283,466.7320000000532,right,true,true,,,,
seq-numbers,down,a_on_right,48,52,31,20,13,64,36,34,66,19,47,40,242,228,200.0279999999912,right,false,false,,,,
seq-bars,down,a_on_right,17,48,17,10,37,47,20,30,30,49,22,12,163,176,350.04899999988265,left,false,false,,,,
seq-bars,down,b_on_right,48,52,31,20,13,64,36,34,66,19,47,40,228,242,316.71099999989383,left,false,false,,,,
seq-bars,down,a_on_left,47,34,10,35,18,22,22,17,40,47,52,40,166,218,2100.294000000063,right,true,true,,,,
seq-bars,down,b_on_right,19,36,52,15,78,43,35,60,18,30,10,68,243,221,316.71099999989383,left,true,true,,,,
seq-bars,down,b_on_left,12,10,22,17,23,26,55,35,40,26,20,11,187,110,1016.8089999999152,left,true,true,,,,
seq-bars,down,b_on_left,18,47,44,63,33,31,86,11,27,13,42,44,223,236,383.3869999998715,right,true,true,,,,
seq-bars,down,b_on_right,12,21,50,84,47,69,16,11,64,38,40,29,283,198,300.2840999999783,left,true,true,,,,
seq-bars,down,b_on_right,63,77,36,27,27,17,29,24,38,68,35,19,247,213,333.3800000001443,left,true,true,,,,
seq-bars,down,b_on_left,46,38,55,68,42,53,62,20,51,37,63,84,317,302,516.7389999998501,right,false,false,,,,
seq-bars,down,b_on_right,17,48,17,10,37,47,20,30,30,49,22,12,176,163,566.7460000000428,left,true,true,,,,
seq-bars,down,a_on_right,63,77,36,27,27,17,29,24,38,68,35,19,213,247,300.04200000003914,right,true,true,,,,
seq-bars,down,b_on_left,25,18,51,28,14,54,14,75,67,16,22,11,205,190,400.0559999998892,right,false,false,,,,
seq-bars,down,a_on_right,25,32,38,12,23,40,23,36,60,23,17,13,172,170,383.38700000012767,left,true,true,,,,
seq-bars,down,a_on_left,67,44,52,11,31,53,65,62,51,18,33,11,258,240,433.3940000001108,right,false,false,,,,
seq-bars,down,b_on_right,25,32,38,12,23,40,23,36,60,23,17,13,170,172,333.380000000028,right,true,true,,,,
seq-bars,down,b_on_left,53,19,30,36,62,58,35,63,76,52,45,19,290,258,333.3800000001443,left,true,true,,,,
seq-bars,down,b_on_right,20,26,16,53,15,37,38,70,17,39,57,76,167,297,283.372999999905,right,true,true,,,,
seq-bars,down,a_on_left,18,47,44,63,33,31,86,11,27,13,42,44,236,223,316.7110000001499,right,false,false,,,,
seq-bars,down,b_on_left,67,44,52,11,31,53,65,62,51,18,33,11,240,258,233.36600000006143,left,false,false,,,,
