block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,b_on_left,18,43,41,57,33,20,56,31,12,50,22,31,202,212,284.0869999999878,right,true,true,,,,
seq-bars,down,a_on_left,12,13,33,26,14,45,33,41,70,19,22,20,143,205,233.95399999998037,right,true,true,,,,
seq-bars,down,a_on_left,29,49,35,13,16,70,52,25,16,80,48,30,212,251,284.0869999999762,right,true,true,,,,
seq-bars,down,b_on_right,15,65,78,11,14,32,55,39,51,24,14,44,215,227,350.9309999999822,left,false,false,,,,
seq-bars,down,a_on_right,85,84,26,17,27,31,43,40,35,54,55,39,266,270,417.7749999999765,right,true,true,,,,
seq-bars,down,a_on_right,84,13,56,53,57,15,15,12,37,64,65,43,236,278,300.79799999997476,right,true,true,,,,
seq-bars,down,a_on_left,48,47,26,54,33,43,75,18,76,53,69,16,251,307,300.7979999999864,right,true,true,,,,
seq-bars,down,b_on_right,73,34,17,39,30,62,70,17,25,42,11,32,255,197,233.95399999999202,left,true,true,,,,
seq-bars,down,a_on_left,31,14,14,29,39,29,46,11,28,31,14,57,156,187,751.9949999999608,right,true,true,,,,
seq-bars,down,a_on_left,24,33,55,39,17,55,13,21,64,49,70,24,223,241,217.27919999998988,right,true,true,,,,
seq-bars,down,b_on_left,19,77,20,17,58,14,28,16,22,44,30,34,174,205,484.6189999999709,right,true,true,,,,
seq-bars,down,b_on_left,58,68,41,15,34,33,11,24,35,18,47,37,172,249,384.3529999999677,right,true,true,,,,
seq-bars,down,b_on_left,36,27,11,62,17,51,20,55,18,60,55,53,261,204,484.6189999999709,left,true,true,,,,
seq-bars,down,a_on_left,24,24,47,25,10,12,40,72,56,59,19,30,142,276,200.53199999998319,right,true,true,,,,
seq-bars,down,a_on_left,52,60,30,12,27,40,23,90,32,61,14,61,221,281,467.90799999997233,right,true,true,,,,
seq-bars,down,a_on_right,36,41,29,48,41,30,50,31,46,46,63,23,259,225,334.21999999997195,left,true,true,,,,
seq-bars,down,b_on_right,12,10,58,76,22,48,39,22,17,17,58,16,226,169,701.8619999999527,left,true,true,,,,
seq-bars,down,a_on_left,36,27,11,62,17,51,20,55,18,60,55,53,204,261,267.37599999998923,left,false,false,,,,
seq-bars,down,a_on_left,78,44,71,17,90,74,71,32,66,39,22,26,374,256,417.7749999999649,left,true,true,,,,
seq-bars,down,b_on_right,27,69,57,25,46,14,66,48,85,22,18,15,238,254,200.5320000000065,right,true,true,,,,
seq-bars,down,a_on_left,44,24,29,35,22,24,25,14,21,28,44,20,178,152,434.48599999997515,left,true,true,,,,
seq-bars,down,b_on_left,36,10,16,10,28,15,18,11,27,18,29,70,173,115,651.7289999999573,left,true,true,,,,
seq-bars,down,b_on_left,34,23,12,20,41,15,51,57,27,27,80,32,274,145,217.24299999998178,left,true,true,,,,
seq-bars,down,a_on_right,27,69,57,25,46,14,66,48,85,22,18,15,254,238,317.5319999999715,left,true,true,,,,
seq-bars,down,a_on_right,16,28,18,19,32,32,10,12,24,11,37,39,133,145,200.53199999998319,left,false,false,,,,
seq-bars,down,b_on_left,78,44,71,17,90,74,71,32,66,39,22,26,256,374,233.95399999999202,right,true,true,,,,
seq-bars,down,a_on_right,73,34,17,39,30,62,70,17,25,42,11,32,197,255,401.06399999997797,left,false,false,,,,
seq-bars,down,b_on_left,20,44,17,45,52,23,22,74,27,74,36,18,251,201,334.21999999997195,left,true,true,,,,
